"349190650","KASPROWY WIERCH","2015","01","01","00","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",17,"",6,"",0,"9",-7.8,"",.0,"8","U","",3.2,"",93,"",-8.7,"",803.9,"",1554.2,"",5,.0,"",.0,"9",0,"9","49","4","9","","/","","/","/","","/","/","","/",18,"",.2,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","01","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",20,"",6,"",0,"9",-8.3,"",.0,"8","U","",3.0,"",93,"",-9.2,"",804.2,"",1558.0,"",2,.4,"",.0,"8",0,"8","49","4","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","02","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",20,"",7,"",0,"9",-7.7,"",.0,"8","U","",3.2,"",93,"",-8.6,"",804.2,"",1557.0,"",2,.4,"",.0,"8",0,"8","49","4","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","03","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",28,"",7,"",0,"9",-7.5,"",.0,"8","U","",3.2,"",93,"",-8.4,"",804.4,"",1558.6,"",2,.5,"",.0,"8",0,"8","49","4","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","04","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",38,"",6,"",0,"9",-6.6,"",.0,"8","U","",3.5,"",94,"",-7.4,"",804.4,"",1557.1,"",2,.2,"",.0,"8",0,"8","49","4","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","05","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",45,"",4,"",0,"9",-5.6,"",.0,"8","U","",3.8,"",95,"",-6.3,"",804.7,"",1558.5,"",2,.5,"",.0,"8",0,"8","49","4","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","06","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",56,"",3,"",0,"9",-4.7,"",.0,"8","U","",4.1,"",95,"",-5.4,"",805.1,"",1561.0,"",3,.7,"",.0,"",7,"","71","4","9","","/","","/","/","","/","/","","/",18,"",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",-11.2,"",-4.3,"",.0,"8",2.3,"",32,"",0,"",0,"9","3","7",33,"",76,""
"349190650","KASPROWY WIERCH","2015","01","01","07","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",40,"",3,"",0,"9",-5.6,"",.0,"8","U","",3.8,"",95,"",-6.3,"",805.5,"",1566.3,"",2,1.1,"",.0,"8",0,"8","71","7","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","08","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",24,"",3,"",0,"9",-5.0,"",.0,"8","U","",4.0,"",95,"",-5.7,"",806.0,"",1570.3,"",2,1.3,"",.0,"8",0,"8","71","7","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","09","/","",0,"8",0,"8","/","","",0,"",30,"",0,"",9,"",22,"",7,"",0,"9",-3.3,"",.0,"8","U","",4.6,"",96,"",-3.8,"",806.2,"",1569.6,"",2,1.1,"",.0,"8",0,"8","71","7","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","10","/","",0,"8",0,"8","/","","",1,"",50,"",0,"",9,"",35,"",6,"",0,"9",-4.4,"",.0,"8","U","",4.2,"",96,"",-4.9,"",806.3,"",1572.3,"",1,.8,"",.0,"8",0,"8","71","7","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","11","/","",0,"8",0,"8","/","","",1,"",50,"",0,"",9,"",24,"",8,"",0,"9",-3.7,"",.0,"8","U","",4.5,"",96,"",-4.2,"",806.1,"",1569.2,"",0,.1,"",.0,"8",0,"8","71","7","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","12","/","",0,"8",0,"8","/","","",1,"",50,"",0,"",9,"",26,"",7,"",0,"9",-3.1,"",.0,"8","U","",4.7,"",96,"",-3.6,"",805.8,"",1565.3,"",8,-.4,"",3.7,"",7,"","71","7","9","","/","","/","/","","/","/","","/",18,"",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","13","/","",0,"8",0,"8","/","","",1,"",50,"",0,"",9,"",20,"",9,"",0,"9",-2.7,"",.0,"8","U","",4.9,"",97,"",-3.1,"",805.9,"",1565.7,"",5,-.4,"",.0,"8",0,"8","56","7","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","14","/","",0,"8",0,"8","/","","",1,"",50,"",0,"",9,"",12,"",9,"",0,"9",-2.1,"",.0,"8","U","",5.1,"",97,"",-2.5,"",806.2,"",1567.7,"",3,.1,"",.0,"8",0,"8","56","5","9","","/","","/","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","15","/","",0,"8",0,"8","/","","",1,"",50,"",0,"",9,"",15,"",9,"",0,"9",-3.6,"",.0,"8","U","",4.5,"",97,"",-4.0,"",806.7,"",1575.0,"",3,.9,"",.0,"8",0,"8","56","7","9","","/","","/","/","","/","/","","/",0,"8",.1,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","16","2","",100,"",0,"8","100","","",7,"",15000,"",0,"",7,"",28,"",8,"",0,"9",-8.9,"",.0,"8","U","",2.9,"",93,"",-9.8,"",806.9,"",1585.1,"",2,1.0,"",.0,"8",0,"8","28","5","7","","5","","Sc op","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","17","2","",100,"",0,"8","100","","",7,"",15000,"",0,"",7,"",27,"",8,"",0,"9",-8.4,"",.0,"8","U","",2.9,"",89,"",-9.9,"",806.8,"",1583.3,"",0,.6,"",.0,"8",0,"8","02","2","7","","5","","Sc op","/","","/","/","","/",0,"8",.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","18","2","",100,"",0,"8","100","","",7,"",15000,"",0,"",7,"",17,"",8,"",0,"9",-6.8,"",.0,"8","U","",2.9,"",80,"",-9.7,"",806.9,"",1581.8,"",2,.2,"",.9,"",7,"","02","7","7","","5","","Sc op","/","","/","/","","/",14,"",.7,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",-9.0,"",-1.9,"",.0,"8",2.7,"",30,"",0,"8",0,"8","6","7",30,"",80,""
"349190650","KASPROWY WIERCH","2015","01","01","19","/","",0,"8",0,"8","/","","",1,"",50,"",0,"",7,"",10,"",7,"",12,"",-3.1,"",.0,"8","U","",4.6,"",95,"",-3.8,"",806.9,"",1576.2,"",4,.0,"",.0,"8",0,"8","41","4","7","","5","","Sc pe","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",12,"","18","50",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2015","01","01","20","/","",0,"8",0,"8","/","","",1,"",50,"",0,"",7,"",1,"",7,"",0,"9",-3.7,"",.0,"8","U","",4.5,"",96,"",-4.2,"",807.0,"",1578.1,"",2,.2,"",.0,"8",0,"8","41","4","7","","5","","Sc pe","/","","/","/","","/",0,"8",.2,"",.0,"9","","8",12,"","19","1",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
