"353150210","RESKO-SMÓLSKO","2010","01","01","06","9","",0,"8",0,"8","","","",7,"",0,"8",0,"8",8,"",40,"",2,"",0,"",-2.5,"",.0,"8","U","",3.9,"",77,"",-6.0,"",991.1,"",998.1,"",7,-.5,"",.0,"9",0,"9","02","/","8","","0","","","7","","","/","","",4,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","01","12","9","",0,"8",0,"8","","","",8,"",0,"8",0,"8",8,"",50,"",3,"",0,"",-.8,"",.0,"8","U","",3.7,"",64,"",-6.8,"",991.8,"",998.8,"",2,.1,"",.0,"9",0,"9","02","2","8","","0","","","7","","","/","","",4,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","01","18","9","",0,"8",0,"8","","","",8,"",0,"8",0,"8",6,"",10,"",2,"",0,"",-1.9,"",.0,"8","U","",3.9,"",73,"",-6.1,"",994.3,"",1001.3,"",2,1.4,"",.0,"9",0,"9","01","2","2","","0","","","3","","","8","","",4,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","02","06","5","",0,"8",0,"8","","","",7,"",0,"8",0,"8",7,"",0,"",0,"",0,"",-2.0,"",.0,"8","U","",4.6,"",87,"",-3.9,"",1000.1,"",1007.2,"",2,1.9,"",.0,"",7,"","02","/","4","","5","","","3","","","/","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","02","12","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",0,"",0,"",0,"",-.9,"",.0,"8","U","",4.9,"",85,"",-3.1,"",1004.7,"",1011.8,"",2,2.3,"",.0,"",7,"","71","2","3","","7","","","2","","","/","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","02","18","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",0,"",0,"",0,"",-2.4,"",.0,"8","U","",4.7,"",92,"",-3.5,"",1009.3,"",1016.4,"",2,2.1,"",.1,"",7,"","71","7","3","","7","","","2","","","/","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","03","06","9","",0,"8",0,"8","","","",7,"",0,"8",0,"8",3,"",0,"",0,"",0,"",-7.4,"",.0,"8","U","",3.3,"",93,"",-8.3,"",1011.4,"",1018.7,"",7,-.3,"",.0,"",7,"","02","/","3","","0","","","3","","","0","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","03","12","9","",0,"8",0,"8","","","",7,"",0,"8",0,"8",1,"",300,"",1,"",0,"",-2.0,"",.0,"8","U","",4.0,"",75,"",-5.8,"",1011.7,"",1018.8,"",7,-.7,"",.0,"9",0,"9","02","0","1","","0","","","3","","","0","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","03","18","5","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",280,"",2,"",0,"",-3.3,"",.0,"8","U","",4.1,"",86,"",-5.3,"",1012.4,"",1019.6,"",2,.3,"",.2,"",7,"","85","1","8","","9","","","/","","","/","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2010","01","04","06","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",230,"",2,"",0,"",-5.8,"",.0,"8","U","",3.5,"",87,"",-7.6,"",1010.5,"",1017.7,"",7,-1.0,"",.0,"",7,"","71","/","4","","7","","","2","","","/","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
