"351180435","KALISZ","2010","01","01","00","3","",0,"8",0,"8","","","",4,"",0,"8",0,"8",8,"",70,"",4,"",0,"",-3.4,"",.0,"8","U","",4.5,"",95,"",-4.1,"",979.1,"",996.6,"",8,-1.1,"",.3,"",7,"","73","7","7","","7","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","01","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",70,"",4,"",0,"",-3.5,"",.0,"8","U","",4.5,"",95,"",-4.2,"",978.5,"",996.0,"",7,-1.7,"",.0,"8",0,"8","71","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","02","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",70,"",5,"",0,"",-3.5,"",.0,"8","U","",4.5,"",95,"",-4.2,"",978.1,"",995.6,"",7,-1.3,"",.0,"8",0,"8","71","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","03","3","",0,"8",0,"8","","","",4,"",0,"8",0,"8",8,"",70,"",5,"",0,"",-3.6,"",.0,"8","U","",4.4,"",94,"",-4.4,"",977.5,"",995.0,"",7,-1.6,"",.0,"8",0,"8","73","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","04","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",80,"",5,"",0,"",-3.6,"",.0,"8","U","",4.4,"",94,"",-4.4,"",977.0,"",994.5,"",7,-1.5,"",.0,"8",0,"8","71","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","05","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",60,"",5,"",0,"",-3.6,"",.0,"8","U","",4.4,"",94,"",-4.4,"",976.8,"",994.3,"",6,-1.3,"",.0,"8",0,"8","73","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","06","3","",0,"8",0,"8","","","",4,"",0,"8",0,"8",8,"",60,"",5,"",0,"",-3.7,"",.0,"8","U","",4.4,"",94,"",-4.5,"",976.6,"",994.1,"",6,-.9,"",1.3,"",7,"","73","7","7","","7","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","07","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",60,"",4,"",0,"",-3.6,"",.0,"8","U","",4.4,"",94,"",-4.4,"",977.0,"",994.5,"",5,.0,"",.0,"8",0,"8","71","7","5","","7","","","2","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","08","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",60,"",5,"",0,"",-3.6,"",.0,"8","U","",4.4,"",93,"",-4.6,"",977.1,"",994.6,"",3,.3,"",.0,"8",0,"8","71","7","5","","7","","","2","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","09","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",60,"",5,"",0,"",-3.6,"",.0,"8","U","",4.4,"",93,"",-4.6,"",977.4,"",994.9,"",2,.8,"",.0,"8",0,"8","71","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","10","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",60,"",5,"",0,"",-3.5,"",.0,"8","U","",4.3,"",92,"",-4.6,"",977.1,"",994.6,"",0,.1,"",.0,"8",0,"8","22","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","11","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",50,"",5,"",0,"",-3.5,"",.0,"8","U","",4.3,"",91,"",-4.8,"",977.3,"",994.8,"",2,.2,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","12","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",50,"",5,"",0,"",-3.3,"",.0,"8","U","",4.4,"",91,"",-4.6,"",977.4,"",994.9,"",5,.0,"",.2,"",7,"","10","7","8","","5","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","13","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",50,"",5,"",0,"",-3.2,"",.0,"8","U","",4.3,"",90,"",-4.6,"",977.9,"",995.4,"",3,.8,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","14","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",50,"",5,"",0,"",-3.2,"",.0,"8","U","",4.3,"",90,"",-4.6,"",978.3,"",995.8,"",3,1.0,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","15","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",30,"",3,"",0,"",-3.3,"",.0,"8","U","",4.4,"",92,"",-4.4,"",978.9,"",996.4,"",2,1.5,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","16","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",30,"",3,"",0,"",-3.3,"",.0,"8","U","",4.5,"",93,"",-4.3,"",979.4,"",996.9,"",2,1.5,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","17","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",20,"",3,"",0,"",-3.3,"",.0,"8","U","",4.5,"",93,"",-4.3,"",979.9,"",997.4,"",2,1.6,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","18","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",20,"",3,"",0,"",-3.4,"",.0,"8","U","",4.5,"",94,"",-4.2,"",980.2,"",997.8,"",1,1.3,"",.0,"",7,"","71","2","8","","5","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","19","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",10,"",3,"",0,"",-3.3,"",.0,"8","U","",4.6,"",95,"",-4.0,"",981.1,"",998.7,"",2,1.7,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","20","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",360,"",2,"",0,"",-3.3,"",.0,"8","U","",4.6,"",95,"",-4.0,"",981.8,"",999.4,"",2,1.9,"",.0,"8",0,"8","22","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","21","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",10,"",3,"",0,"",-3.3,"",.0,"8","U","",4.6,"",95,"",-4.0,"",982.3,"",999.9,"",1,2.1,"",.0,"8",0,"8","10","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","22","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",10,"",3,"",0,"",-3.3,"",.0,"8","U","",4.5,"",94,"",-4.1,"",982.9,"",1000.5,"",2,1.8,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","01","23","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",20,"",4,"",0,"",-3.4,"",.0,"8","U","",4.4,"",93,"",-4.4,"",982.9,"",1000.5,"",1,1.1,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","00","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",20,"",3,"",0,"",-3.5,"",.0,"8","U","",4.3,"",92,"",-4.6,"",983.4,"",1001.0,"",2,1.1,"",.0,"",7,"","10","7","8","","5","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","01","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",3,"",0,"",-3.5,"",.0,"8","U","",4.4,"",93,"",-4.5,"",983.9,"",1001.5,"",3,1.0,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","02","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",3,"",0,"",-3.5,"",.0,"8","U","",4.4,"",93,"",-4.5,"",984.4,"",1002.0,"",2,1.5,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","03","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",10,"",3,"",0,"",-3.6,"",.0,"8","U","",4.4,"",93,"",-4.6,"",984.8,"",1002.5,"",2,1.4,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","04","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",2,"",0,"",-3.6,"",.0,"8","U","",4.4,"",93,"",-4.6,"",985.6,"",1003.3,"",2,1.7,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","05","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",3,"",0,"",-3.6,"",.0,"8","U","",4.4,"",93,"",-4.6,"",986.1,"",1003.8,"",2,1.7,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","06","5","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",340,"",2,"",0,"",-3.5,"",.0,"8","U","",4.4,"",93,"",-4.5,"",986.6,"",1004.3,"",1,1.8,"",.0,"9",0,"9","10","2","8","","5","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","07","5","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",340,"",3,"",0,"",-3.6,"",.0,"8","U","",4.4,"",94,"",-4.4,"",987.5,"",1005.2,"",3,1.9,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","08","5","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",3,"",0,"",-3.5,"",.0,"8","U","",4.4,"",93,"",-4.5,"",988.4,"",1006.1,"",3,2.3,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","09","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",3,"",0,"",-3.5,"",.0,"8","U","",4.3,"",92,"",-4.6,"",989.0,"",1006.7,"",1,2.4,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","10","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",4,"",0,"",-3.5,"",.0,"8","U","",4.3,"",90,"",-4.9,"",989.5,"",1007.2,"",1,2.0,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","11","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",3,"",0,"",-3.4,"",.0,"8","U","",4.3,"",90,"",-4.8,"",990.1,"",1007.8,"",2,1.7,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","12","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",4,"",0,"",-3.6,"",.0,"8","U","",4.4,"",93,"",-4.6,"",990.5,"",1008.3,"",2,1.5,"",.0,"9",0,"9","10","2","8","","5","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","13","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",340,"",4,"",0,"",-3.5,"",.0,"8","U","",4.3,"",92,"",-4.6,"",991.2,"",1009.0,"",2,1.7,"",.0,"8",0,"8","10","2","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","14","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",330,"",3,"",0,"",-3.5,"",.0,"8","U","",4.3,"",92,"",-4.6,"",992.3,"",1010.1,"",3,2.2,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","15","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",320,"",2,"",0,"",-3.8,"",.0,"8","U","",4.3,"",94,"",-4.6,"",993.3,"",1011.1,"",2,2.8,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","16","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",330,"",4,"",0,"",-3.8,"",.0,"8","U","",4.4,"",95,"",-4.5,"",994.0,"",1011.8,"",1,2.8,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","17","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",4,"",0,"",-3.9,"",.0,"8","U","",4.3,"",94,"",-4.7,"",994.6,"",1012.5,"",1,2.3,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","18","3","",0,"8",0,"8","","","",4,"",0,"8",0,"8",8,"",330,"",4,"",0,"",-4.0,"",.0,"8","U","",4.3,"",95,"",-4.7,"",995.3,"",1013.2,"",2,2.0,"",.9,"",7,"","73","7","7","","7","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2010","01","02","19","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",330,"",5,"",0,"",-4.1,"",.0,"8","U","",4.3,"",96,"",-4.6,"",996.1,"",1014.0,"",3,2.1,"",.0,"8",0,"8","73","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
