"349190650","KASPROWY WIERCH","2010","01","01","00","/","",0,"8",0,"8","","","",1,"",0,"8",0,"8",9,"",210,"",7,"",0,"",-3.6,"",.0,"8","U","",4.7,"",100,"",-3.6,"",777.3,"",1279.1,"",7,-1.0,"",.0,"9",0,"9","49","3","9","","/","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","01","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",210,"",5,"",0,"",-3.3,"",.0,"8","U","",4.8,"",100,"",-3.3,"",776.7,"",1272.1,"",7,-1.4,"",.0,"8",0,"8","71","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","02","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",200,"",5,"",0,"",-3.1,"",.0,"8","U","",4.9,"",100,"",-3.1,"",776.2,"",1266.4,"",7,-1.2,"",.0,"8",0,"8","71","7","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","03","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",180,"",5,"",0,"",-3.1,"",.0,"8","U","",4.9,"",100,"",-3.1,"",775.6,"",1260.2,"",7,-1.7,"",.0,"8",0,"8","49","7","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","04","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",170,"",1,"",0,"",-3.2,"",.0,"8","U","",4.8,"",100,"",-3.2,"",775.3,"",1257.4,"",7,-1.4,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","05","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",110,"",2,"",0,"",-3.3,"",.0,"8","U","",4.8,"",100,"",-3.3,"",774.9,"",1253.5,"",7,-1.3,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","06","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",70,"",3,"",0,"",-3.5,"",.0,"8","U","",4.7,"",100,"",-3.5,"",774.6,"",1251.0,"",7,-1.0,"",.2,"",7,"","49","7","9","","/","","","/","","","/","","",18,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","07","/","",0,"8",0,"8","","","",0,"",0,"8",0,"8",9,"",40,"",4,"",0,"",-3.5,"",.0,"8","U","",4.7,"",100,"",-3.5,"",774.7,"",1252.0,"",5,-.6,"",.0,"8",0,"8","49","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","08","/","",0,"8",0,"8","","","",7,"",0,"8",0,"8",7,"",50,"",4,"",0,"",-3.6,"",.0,"8","U","",4.7,"",100,"",-3.6,"",774.4,"",1249.2,"",7,-.5,"",.0,"8",0,"8","28","4","4","","5","","","7","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349190650","KASPROWY WIERCH","2010","01","01","09","/","",0,"8",0,"8","","","",1,"",0,"8",0,"8",9,"",30,"",3,"",0,"",-3.2,"",.0,"8","U","",4.8,"",100,"",-3.2,"",774.4,"",1248.1,"",6,-.2,"",.0,"8",0,"8","71","4","9","","/","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
