"350190560","KATOWICE","2011","01","01","00","5","",700,"",0,"8","700","","",6,"",4000,"",2502,"",8,"",220,"",4,"",0,"9",-3.3,"",.0,"8","U","",4.6,"",95,"",-4.0,"",984.1,"",1019.6,"",8,-1.3,"",.0,"",7,"","71","7","8","","5","","Sc op","/","","/","/","","/",17,"",.2,"",.0,"8","","8",0,"9","","",.2,"",.5,"",1.1,"",2.4,"",3.5,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","01","5","",700,"",0,"8","700","","",6,"",4000,"",3198,"",8,"",210,"",4,"",0,"9",-3.1,"",.0,"8","U","",4.6,"",94,"",-3.9,"",983.9,"",1019.4,"",6,-1.4,"",.0,"8",0,"8","22","2","8","","5","","Sc op","/","","/","/","","/",0,"8",.3,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","02","5","",900,"",0,"8","900","","",6,"",5000,"",3236,"",7,"",220,"",4,"",0,"9",-3.6,"",.0,"8","U","",4.4,"",94,"",-4.4,"",983.1,"",1018.6,"",8,-1.5,"",.0,"8",0,"8","10","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",.3,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","03","9","",0,"8",0,"8",">2500","","",6,"",6000,"",3497,"",8,"",220,"",4,"",0,"9",-4.0,"",.0,"8","U","",4.3,"",95,"",-4.7,"",982.6,"",1018.1,"",8,-1.5,"",.0,"8",0,"8","10","7","0","","0","",".","0","",".","7","","Cs neb",0,"8",.2,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","04","9","",0,"8",0,"8",">2500","","",6,"",6000,"",4670,"",7,"",230,"",5,"",0,"9",-3.3,"",.0,"8","U","",4.5,"",93,"",-4.3,"",981.7,"",1017.1,"",7,-2.2,"",.0,"8",0,"8","10","2","7","","0","",".","5","","Ac pe","/","","/",0,"8",.3,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","05","9","",0,"8",0,"8",">2500","","",6,"",8000,"",5666,"",7,"",220,"",6,"",0,"9",-2.5,"",.0,"8","U","",4.7,"",92,"",-3.6,"",980.5,"",1015.8,"",8,-2.6,"",.0,"8",0,"8","36","2","7","","0","",".","3","","Ac pe","/","","/",0,"8",.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","06","9","",0,"8",0,"8",">2500","","",7,"",10000,"",7143,"",7,"",220,"",8,"",0,"9",-1.8,"",.0,"8","U","",4.6,"",86,"",-3.8,"",979.7,"",1014.8,"",7,-2.9,"",.0,"",7,"","36","7","7","","0","",".","3","","Ac pe","/","","/",18,"",.8,"",.0,"9","","8",0,"9","","",.2,"",.4,"",1.2,"",2.5,"",3.5,"",-4.5,"",-1.7,"",-5.9,"",2.4,"",19,"",0,"",17,"","3","8",18,"",43,""
"350190560","KATOWICE","2011","01","01","07","9","",0,"8",0,"8",">2500","","",7,"",10000,"",8556,"",3,"",230,"",7,"",0,"9",-2.0,"",.0,"8","U","",4.5,"",86,"",-4.0,"",979.4,"",1014.6,"",6,-2.3,"",.0,"8",0,"8","36","3","1","","0","",".","3","","Ac pe","2","","Ci spi,fib",0,"8",.7,"",.0,"9","","8",13,"","6","8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","08","6","",1400,"",0,"8","1400","","",7,"",10000,"",8482,"",3,"",232,"",9,"",0,"9",-1.8,"",.0,"8","U","",4.6,"",85,"",-4.0,"",979.0,"",1014.1,"",6,-1.5,"",.0,"8",0,"8","36","3","1","","5","","Sc pe","4","","Ac len, pe","0","",".",0,"8",.8,"",.0,"9","","8",14,"","7","8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","09","6","",1400,"",0,"8","1400","","",7,"",10000,"",9744,"",3,"",250,"",10,"",0,"9",-1.0,"",.0,"8","U","",4.6,"",81,"",-3.8,"",978.8,"",1013.8,"",7,-.9,"",.0,"8",0,"8","36","3","1","","5","","Sc pe","3","","Ac pe","0","",".",0,"8",1.1,"",.2,"","","8",14,"","7","8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350190560","KATOWICE","2011","01","01","10","6","",1200,"",0,"8","1200","","",7,"",10000,"",10663,"",5,"",230,"",9,"",14,"",-.9,"",.0,"8","U","",4.6,"",81,"",-3.8,"",978.5,"",1013.5,"",7,-.9,"",.0,"8",0,"8","36","3","5","","5","","Sc pe","0","",".","0","",".",0,"8",1.1,"",.7,"","","8",16,"","9","7",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
