"354170125","LÊBORK","2011","01","01","00","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",240,"",7,"",0,"",.3,"",.0,"8","U","",5.5,"",88,"",-1.5,"",999.9,"",1005.0,"",7,-5.6,"",.0,"9",0,"8","/","/","","","","8","","","8","","","8","",0,"",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","01","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",240,"",12,"",0,"",1.4,"",.0,"8","U","",6.1,"",90,"",-.1,"",997.4,"",1002.5,"",7,-6.8,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","02","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",250,"",12,"",0,"",2.1,"",.0,"8","U","",6.3,"",88,"",.3,"",995.5,"",1000.6,"",7,-6.8,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","03","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",250,"",12,"",0,"",2.3,"",.0,"8","U","",6.7,"",93,"",1.3,"",993.7,"",998.8,"",7,-6.2,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","04","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",260,"",12,"",0,"",2.3,"",.0,"8","U","",6.7,"",93,"",1.3,"",992.6,"",997.7,"",7,-4.8,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","05","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",260,"",14,"",0,"",2.4,"",.0,"8","U","",6.7,"",92,"",1.2,"",991.9,"",997.0,"",7,-3.6,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","06","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",270,"",10,"",0,"",1.9,"",.0,"8","U","",6.5,"",93,"",.9,"",991.6,"",996.7,"",7,-2.1,"",1.9,"",0,"8","/","/","","","","8","","","8","","","8","",0,"",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","07","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",270,"",11,"",0,"",2.9,"",.0,"8","U","",6.8,"",91,"",1.6,"",991.3,"",996.3,"",7,-1.3,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","08","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",270,"",10,"",0,"",2.8,"",.0,"8","U","",6.6,"",89,"",1.2,"",991.0,"",996.0,"",7,-.9,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","09","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",260,"",10,"",0,"",2.8,"",.0,"8","U","",6.3,"",85,"",.5,"",990.5,"",995.5,"",7,-1.1,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","10","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",270,"",12,"",0,"",3.1,"",.0,"8","U","",6.3,"",82,"",.3,"",991.1,"",996.1,"",7,-.2,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354170125","LÊBORK","2011","01","01","11","/","",0,"8",0,"8","","","",0,"8",0,"8",0,"8",9,"",270,"",10,"",0,"",2.9,"",.0,"8","U","",6.0,"",80,"",-.2,"",991.2,"",996.2,"",2,.2,"",.0,"8",0,"8","/","/","","","","8","","","8","","","8","",0,"8",.0,"8",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
