"351190465","£”Dè","2010","01","01","00","3","",0,"8",0,"8","","","",4,"",0,"8",0,"8",8,"",80,"",5,"",0,"",-3.4,"",.0,"8","U","",4.7,"",98,"",-3.7,"",973.5,"",997.2,"",6,-1.2,"",.1,"",7,"","73","7","7","","7","","","/","","","/","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","01","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",80,"",5,"",0,"",-3.4,"",.0,"8","U","",4.6,"",97,"",-3.8,"",972.7,"",996.4,"",7,-1.3,"",.0,"8",0,"8","71","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","02","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",80,"",5,"",0,"",-3.3,"",.0,"8","U","",4.6,"",95,"",-4.0,"",972.2,"",995.9,"",7,-1.5,"",.0,"8",0,"8","71","7","7","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","03","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",70,"",4,"",0,"",-3.4,"",.0,"8","U","",4.5,"",95,"",-4.1,"",971.6,"",995.3,"",7,-1.9,"",.0,"8",0,"8","71","7","6","","7","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","04","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",70,"",4,"",0,"",-3.5,"",.0,"8","U","",4.5,"",95,"",-4.2,"",971.3,"",995.0,"",7,-1.4,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","05","3","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",80,"",5,"",0,"",-3.7,"",.0,"8","U","",4.4,"",95,"",-4.4,"",970.9,"",994.6,"",7,-1.3,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","06","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",70,"",4,"",0,"",-3.7,"",.0,"8","U","",4.4,"",95,"",-4.4,"",970.7,"",994.4,"",7,-.9,"",1.7,"",7,"","71","7","7","","5","","","/","","","/","","",17,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","07","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",70,"",4,"",0,"",-3.7,"",.0,"8","U","",4.4,"",94,"",-4.5,"",970.8,"",994.5,"",5,-.5,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","08","3","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",70,"",5,"",0,"",-3.5,"",.0,"8","U","",4.4,"",93,"",-4.5,"",970.8,"",994.5,"",6,-.1,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351190465","£”Dè","2010","01","01","09","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",70,"",3,"",0,"",-3.4,"",.0,"8","U","",4.4,"",92,"",-4.5,"",971.2,"",994.9,"",2,.5,"",.0,"8",0,"8","71","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
