"350150500","JELENIA GÓRA","2010","01","01","00","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",8,"",350,"",1,"",0,"",-.4,"",.0,"8","U","",5.9,"",100,"",-.4,"",952.1,"",994.0,"",6,-1.3,"",.8,"",7,"","66","7","7","","5","","","/","","","/","","",4,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","01","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",0,"",0,"",0,"",-.4,"",.0,"8","U","",5.9,"",100,"",-.4,"",951.7,"",993.6,"",7,-1.1,"",.0,"8",0,"8","66","6","7","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","02","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",0,"",0,"",0,"",-.3,"",.0,"8","U","",6.0,"",100,"",-.3,"",951.1,"",992.9,"",8,-1.3,"",.0,"8",0,"8","24","6","7","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","03","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",280,"",1,"",0,"",-.3,"",.0,"8","U","",6.0,"",100,"",-.3,"",951.0,"",992.8,"",7,-1.1,"",.0,"8",0,"8","10","6","7","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","04","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",140,"",1,"",0,"",-.3,"",.0,"8","U","",6.0,"",100,"",-.3,"",950.7,"",992.5,"",7,-1.0,"",.0,"8",0,"8","10","2","7","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","05","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",7,"",300,"",1,"",0,"",-.3,"",.0,"8","U","",6.0,"",100,"",-.3,"",950.3,"",992.1,"",8,-.8,"",.0,"8",0,"8","10","2","7","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","06","4","",0,"8",0,"8","","","",6,"",0,"8",0,"8",7,"",300,"",3,"",0,"",-.8,"",.0,"8","U","",5.8,"",100,"",-.8,"",950.8,"",992.7,"",5,-.2,"",.3,"",7,"","10","6","7","","5","","","/","","","/","","",4,"",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","07","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",0,"",0,"",0,"",-.9,"",.0,"8","U","",5.7,"",100,"",-.9,"",951.3,"",993.2,"",3,.6,"",.0,"8",0,"8","10","2","7","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","08","4","",0,"8",0,"8","","","",5,"",0,"8",0,"8",8,"",300,"",2,"",0,"",-1.1,"",.0,"8","U","",5.6,"",100,"",-1.1,"",951.7,"",993.7,"",1,1.4,"",.0,"8",0,"8","70","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350150500","JELENIA GÓRA","2010","01","01","09","4","",0,"8",0,"8","","","",2,"",0,"8",0,"8",8,"",310,"",2,"",0,"",-1.5,"",.0,"8","U","",5.5,"",100,"",-1.5,"",952.1,"",994.2,"",1,1.3,"",.0,"8",0,"8","46","7","8","","5","","","/","","","/","","",0,"8",.0,"8",.0,"8","","8",0,"8","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
