"352190360","P£OCK","2014","01","01","00","2","",180,"",0,"8","180P","P","",5,"",2200,"",2222,"",8,"",118,"",4,"",0,"9",.8,"",.0,"8","U","",6.2,"",95,"",.1,"",1008.0,"",1021.8,"",8,-1.7,"",.0,"9",0,"9","10","2","5","","6","","St tr","3","","Ac tr","/","","/",1,"",.3,"",.0,"8","","8",0,"9","","",.8,"",1.1,"",1.8,"",3.6,"",5.6,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","01","2","",180,"",1890,"","180P/1890","P","",5,"",2800,"",2984,"",8,"",123,"",4,"",0,"9",.9,"",.0,"8","U","",6.1,"",94,"",.0,"",1007.9,"",1021.7,"",7,-1.5,"",.0,"8",0,"8","10","2","8","","5","","St fra 5/Sc tr 8","/","","/","/","","/",0,"8",.4,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","02","3","",210,"",0,"8","210P","P","",5,"",3400,"",3409,"",8,"",128,"",3,"",0,"9",.9,"",.0,"8","U","",6.1,"",94,"",.0,"",1007.7,"",1021.5,"",7,-1.1,"",.0,"8",0,"8","10","2","8","","6","","St neb","/","","/","/","","/",0,"8",.4,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","03","3","",210,"",0,"8","210P","P","",5,"",3600,"",3681,"",8,"",129,"",4,"",0,"9",.9,"",.0,"8","U","",6.1,"",93,"",-.1,"",1007.3,"",1021.0,"",8,-.7,"",.0,"8",0,"8","10","2","8","","6","","St op","/","","/","/","","/",0,"8",.5,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","04","3","",210,"",0,"8","210P","P","",5,"",3800,"",3759,"",8,"",129,"",4,"",0,"9",.8,"",.0,"8","U","",6.1,"",94,"",-.1,"",1007.1,"",1020.9,"",7,-.8,"",.0,"8",0,"8","10","2","8","","6","","St op","/","","/","/","","/",0,"8",.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","05","2","",180,"",0,"8","180P","P","",5,"",3500,"",3499,"",8,"",134,"",4,"",0,"9",.7,"",.0,"8","U","",6.0,"",94,"",-.2,"",1006.7,"",1020.5,"",7,-1.0,"",.0,"8",0,"8","10","2","8","","6","","St op","/","","/","/","","/",0,"8",.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","06","2","",150,"",0,"8","150P","P","",5,"",3300,"",3271,"",8,"",135,"",4,"",0,"9",.7,"",.0,"8","U","",6.1,"",95,"",.0,"",1006.4,"",1020.1,"",7,-.9,"",.0,"9",0,"9","10","2","8","","6","","St op","/","","/","/","","/",1,"",.3,"",.0,"9","","8",0,"9","","",1.1,"",1.4,"",2.0,"",3.7,"",5.5,"",.7,"",1.2,"",.2,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","07","2","",120,"",0,"8","120P","P","",5,"",3100,"",3120,"",8,"",133,"",5,"",0,"9",.9,"",.0,"8","U","",6.2,"",95,"",.2,"",1006.2,"",1019.9,"",6,-.9,"",.0,"8",0,"8","10","2","8","","6","","St op","/","","/","/","","/",0,"8",.3,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","08","2","",120,"",0,"8","120P","P","",5,"",3100,"",3081,"",8,"",137,"",4,"",0,"9",1.1,"",.0,"8","U","",6.3,"",95,"",.4,"",1006.1,"",1019.8,"",6,-.6,"",.0,"8",0,"8","10","2","8","","6","","St op","/","","/","/","","/",0,"8",.3,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"352190360","P£OCK","2014","01","01","09","2","",150,"",0,"8","150P","P","",5,"",3600,"",3576,"",8,"",138,"",4,"",0,"9",1.3,"",.0,"8","U","",6.3,"",94,"",.4,"",1006.3,"",1020.0,"",5,-.1,"",.0,"8",0,"8","10","2","8","","6","","St op","/","","/","/","","/",0,"8",.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
