"350180540","RACIBÓRZ","2015","01","01","00","","8",0,"8",0,"8","","","",0,"8",0,"8",9218,"",0,"8",163,"",4,"",0,"9",-3.8,"",.0,"8","U","",3.7,"",80,"",-6.7,"",1007.4,"",1034.2,"",7,-.8,"",.0,"",0,"8","10","","","","","8","","","8","","","8","",0,"8",.9,"",.0,"8","","8",0,"9","","",-1.4,"",-.8,"",-.1,"",2.2,"",5.3,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","01","","8",0,"8",0,"8","","","",0,"8",0,"8",9236,"",0,"8",163,"",4,"",0,"9",-3.6,"",.0,"8","U","",3.8,"",81,"",-6.4,"",1007.4,"",1034.2,"",7,-.7,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",.9,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","02","","8",0,"8",0,"8","","","",0,"8",0,"8",8687,"",0,"8",158,"",3,"",0,"9",-3.7,"",.0,"8","U","",3.8,"",81,"",-6.5,"",1007.4,"",1034.2,"",7,-.4,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",.9,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","03","","8",0,"8",0,"8","","","",0,"8",0,"8",7503,"",0,"8",156,"",3,"",0,"9",-3.5,"",.0,"8","U","",3.9,"",82,"",-6.1,"",1007.4,"",1034.2,"",4,.0,"",.0,"8",0,"8","85","","","","","8","","","8","","","8","",0,"8",.9,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","04","","8",0,"8",0,"8","","","",0,"8",0,"8",5696,"",0,"8",157,"",3,"",0,"9",-3.6,"",.0,"8","U","",4.2,"",90,"",-5.0,"",1007.0,"",1033.8,"",7,-.4,"",.0,"8",0,"8","64","","","","","8","","","8","","","8","",0,"8",.5,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","05","","8",0,"8",0,"8","","","",0,"8",0,"8",3613,"",0,"8",152,"",3,"",0,"9",-3.4,"",.0,"8","U","",4.4,"",93,"",-4.4,"",1007.3,"",1034.0,"",7,-.1,"",.0,"8",0,"8","54","","","","","8","","","8","","","8","",0,"8",.3,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","06","","8",0,"8",0,"8","","","",0,"8",0,"8",2021,"",0,"8",145,"",3,"",0,"9",-3.4,"",.0,"8","U","",4.6,"",97,"",-3.8,"",1007.4,"",1034.1,"",4,.0,"",.0,"",0,"8","64","","","","","8","","","8","","","8","",0,"8",.1,"",.0,"8","","8",0,"9","","",-1.2,"",-.8,"",-.2,"",2.2,"",5.3,"",-4.1,"",-3.2,"",-4.3,"",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","07","","8",0,"8",0,"8","","","",0,"8",0,"8",2318,"",0,"8",148,"",3,"",0,"9",-3.2,"",.0,"8","U","",4.7,"",97,"",-3.6,"",1007.6,"",1034.3,"",2,.6,"",.0,"8",0,"8","25","","","","","8","","","8","","","8","",0,"8",.1,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","08","","8",0,"8",0,"8","","","",0,"8",0,"8",895,"",0,"8",135,"",3,"",0,"9",-3.0,"",.0,"8","U","",4.8,"",98,"",-3.3,"",1007.5,"",1034.2,"",2,.2,"",.0,"8",0,"8","30","","","","","8","","","8","","","8","",0,"8",.1,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"350180540","RACIBÓRZ","2015","01","01","09","","8",0,"8",0,"8","","","",0,"8",0,"8",1543,"",0,"8",132,"",3,"",0,"9",-2.8,"",.0,"8","U","",4.9,"",99,"",-2.9,"",1007.9,"",1034.6,"",2,.5,"",.0,"8",0,"8","20","","","","","8","","","8","","","8","",0,"8",.0,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
