"354190160","ELBL¥G-MILEJEWO","2012","01","01","00","2","",150,"",0,"8","150","","",1,"",180,"",220,"",8,"",144,"",1,"",0,"9",-2.5,"",.0,"8","U","",5.0,"",99,"",-2.6,"",1009.3,"",1014.8,"",1,.3,"",.0,"9",0,"9","48","1","8","","6","","St neb","/","","/","/","","/",4,"",.1,"",.0,"8","","8",0,"9","","",.7,"",1.1,"",2.0,"",3.6,"",4.9,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","01","/","",0,"8",0,"8","/","","",1,"",80,"",177,"",9,"",152,"",2,"",0,"9",-2.8,"",.0,"8","U","",4.9,"",99,"",-2.9,"",1009.7,"",1015.2,"",2,.5,"",.0,"8",0,"8","49","4","9","","/","","/","/","","/","/","","/",0,"8",.0,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","02","/","",0,"8",0,"8","/","","",1,"",180,"",391,"",9,"",146,"",2,"",0,"9",-2.4,"",.0,"8","U","",5.1,"",100,"",-2.4,"",1009.7,"",1015.2,"",1,.4,"",.0,"8",0,"8","49","4","9","","/","","/","/","","/","/","","/",0,"8",.0,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","03","/","",0,"8",0,"8","/","","",1,"",180,"",497,"",9,"",128,"",2,"",0,"9",-2.7,"",.0,"8","U","",5.0,"",100,"",-2.7,"",1009.5,"",1015.0,"",0,.2,"",.0,"8",0,"8","49","4","9","","/","","/","/","","/","/","","/",0,"8",.0,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","04","3","",250,"",0,"8","250","","",4,"",1800,"",2398,"",8,"",145,"",2,"",0,"9",-1.8,"",.0,"8","U","",5.4,"",100,"",-1.8,"",1009.5,"",1015.0,"",6,-.2,"",.0,"8",0,"8","28","4","8","","6","","St neb","/","","/","/","","/",0,"8",.0,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","05","3","",250,"",0,"8","250","","",5,"",2400,"",3829,"",8,"",157,"",3,"",0,"9",-1.4,"",.0,"8","U","",5.5,"",100,"",-1.4,"",1009.4,"",1014.8,"",7,-.3,"",.0,"8",0,"8","10","2","8","","6","","St neb","/","","/","/","","/",0,"8",.0,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","06","4","",400,"",0,"8","400","","",5,"",3000,"",6616,"",7,"",153,"",3,"",0,"9",-1.2,"",.0,"8","U","",5.6,"",100,"",-1.2,"",1009.3,"",1014.7,"",8,-.2,"",.1,"",5,"","10","4","7","","5","","Sc str","/","","/","/","","/",4,"",.0,"",.0,"9","","8",0,"9","","",.6,"",1.1,"",2.0,"",3.6,"",4.9,"",-3.5,"",-1.2,"",-4.9,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","07","4","",500,"",0,"8","500","","",6,"",6000,"",10165,"",7,"",144,"",3,"",0,"9",-.8,"",.0,"8","U","",5.5,"",95,"",-1.5,"",1009.3,"",1014.7,"",6,-.2,"",.0,"8",0,"8","10","2","7","","5","","Sc str","/","","/","/","","/",0,"8",.3,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","08","4","",500,"",0,"8","500","","",6,"",8000,"",11347,"",7,"",140,"",3,"",0,"9",-.2,"",.0,"8","U","",5.4,"",90,"",-1.6,"",1009.1,"",1014.5,"",7,-.3,"",.0,"8",0,"8","10","2","7","","2","","Cu med Sc","/","","/","/","","/",0,"8",.6,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"354190160","ELBL¥G-MILEJEWO","2012","01","01","09","4","",500,"",0,"8","500","","",7,"",10000,"",10508,"",5,"",149,"",4,"",0,"9",.2,"",.0,"8","U","",5.5,"",89,"",-1.4,"",1008.9,"",1014.3,"",8,-.4,"",.0,"8",0,"8","01","2","4","","2","","Cu med Sc","0","",".","2","","Ci spi",0,"8",.7,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
