"349210670","KROSNO","2013","01","01","00","4","",330,"",0,"8","330P","P","",6,"",8000,"",8109,"",5,"",170,"",5,"",12,"",-2.2,"",.0,"8","U","",4.6,"",89,"",-3.8,"",979.2,"",1021.0,"",8,-1.4,"",.0,"9",0,"9","10","1","5","","5","","Sc pe","0","",".","0","",".",4,"",.6,"",.0,"8","","8",12,"","23","53",-2.3,"",-1.6,"",-.1,"",1.4,"",3.8,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","01","4","",300,"",0,"8","300","","",6,"",8000,"",8532,"",4,"",190,"",2,"",0,"9",-2.0,"",.0,"8","U","",4.7,"",89,"",-3.6,"",979.1,"",1020.8,"",6,-1.5,"",.0,"8",0,"8","10","1","4","","5","","Sc pe","0","",".","0","",".",0,"8",.6,"",.0,"8","","8",10,"","0","17",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","02","4","",400,"",0,"8","400","","",6,"",9000,"",9359,"",2,"",170,"",5,"",0,"9",-1.5,"",.0,"8","U","",4.7,"",86,"",-3.5,"",978.3,"",1019.9,"",7,-1.6,"",.0,"8",0,"8","10","0","2","","5","","Sc pe","0","",".","0","",".",0,"8",.8,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","03","9","",0,"8",0,"8",">2500","","",7,"",11000,"",11262,"",2,"",170,"",5,"",0,"9",-1.0,"",.0,"8","U","",4.7,"",82,"",-3.7,"",977.9,"",1019.4,"",7,-1.3,"",.0,"8",0,"8","01","1","0","","0","",".","0","",".","2","","Ci spi",0,"8",1.0,"",.0,"8","","8",10,"","0","17",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","04","9","",0,"8",0,"8",".","","",7,"",12000,"",12502,"",0,"",180,"",5,"",0,"9",-.9,"",.0,"8","U","",4.5,"",79,"",-4.1,"",977.3,"",1018.8,"",7,-1.8,"",.0,"8",0,"8","01","0","0","","0","",".","0","",".","0","",".",0,"8",1.2,"",.0,"9","","8",13,"","3","43",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","05","9","",0,"8",0,"8",".","","",7,"",12000,"",12021,"",0,"",190,"",2,"",0,"9",-1.4,"",.0,"8","U","",4.5,"",81,"",-4.2,"",976.8,"",1018.3,"",7,-1.5,"",.0,"8",0,"8","02","0","0","","0","",".","0","",".","0","",".",0,"8",1.0,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","06","9","",0,"8",0,"8",">2500","","",7,"",12000,"",12953,"",2,"",190,"",2,"",0,"9",-.7,"",.0,"8","U","",4.6,"",80,"",-3.7,"",976.8,"",1018.2,"",6,-1.1,"",.0,"9",0,"9","03","1","1","","0","",".","3","","Ac str pe","2","","Ci spi 1",4,"",1.2,"",.0,"9","","8",13,"","3","43",-3.0,"",-1.9,"",.1,"",1.5,"",3.8,"",-2.2,"",-.5,"",-2.8,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","07","9","",0,"8",0,"8",">2500","","",7,"",15000,"",14787,"",2,"",180,"",6,"",11,"",-.1,"",.0,"8","U","",4.7,"",77,"",-3.7,"",976.4,"",1017.7,"",7,-.9,"",.0,"8",0,"8","01","0","1","","0","",".","3","","Ac str pe","1","","Ci fib 1",0,"8",1.4,"",.0,"9","","8",11,"","6","58",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","08","9","",0,"8",0,"8",">2500","","",8,"",21000,"",20683,"",1,"",170,"",7,"",12,"",1.1,"",.0,"8","U","",4.8,"",72,"",-3.4,"",976.3,"",1017.4,"",8,-.5,"",.0,"8",0,"8","01","0","0","","0","",".","0","",".","2","","Ci spi, fib",0,"8",1.9,"",.0,"9","","8",13,"","7","21",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349210670","KROSNO","2013","01","01","09","9","",0,"8",0,"8",">2500","","",8,"",22000,"",22486,"",1,"",190,"",5,"",0,"9",2.1,"",.0,"8","U","",4.8,"",68,"",-3.2,"",976.4,"",1017.4,"",5,-.4,"",.0,"8",0,"8","03","0","1","","0","",".","3","","Ac pe","1","","Ci fib 1",0,"8",2.3,"",.5,"","","8",13,"","7","21",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
