"353140205","SZCZECIN","2013","01","01","00","9","",0,"8",0,"8",">2500","","",8,"",26000,"",26250,"",6,"",205,"",8,"",0,"9",6.1,"",.0,"8","U","",7.1,"",76,"",2.2,"",1004.7,"",1005.5,"",7,-1.7,"",.0,"9",0,"9","01","2","3","","0","",".","3","","Ac pe","8","","Cs Ci",1,"",2.3,"",.0,"8","","8",13,"","18","1",3.6,"",3.6,"",3.9,"",3.6,"",4.4,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","01","9","",0,"8",0,"8",">2500","","",8,"",26000,"",26459,"",6,"",205,"",6,"",0,"9",5.9,"",.0,"8","U","",7.1,"",77,"",2.2,"",1004.0,"",1004.8,"",7,-1.9,"",.0,"8",0,"8","02","2","3","","0","",".","3","","Ac pe","8","","Cs Ci",0,"8",2.1,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","02","9","",0,"8",0,"8",">2500","","",8,"",24000,"",24071,"",7,"",205,"",6,"",0,"9",5.8,"",.0,"8","U","",7.1,"",77,"",2.1,"",1003.4,"",1004.2,"",7,-1.9,"",.0,"8",0,"8","03","2","3","","0","",".","3","","Ac pe","6","","Cs Ci",0,"8",2.1,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","03","9","",0,"8",0,"8",">2500","","",8,"",24000,"",24279,"",7,"",203,"",7,"",0,"9",5.8,"",.0,"8","U","",7.0,"",76,"",1.9,"",1002.6,"",1003.4,"",7,-2.1,"",.0,"8",0,"8","01","2","0","","0","",".","0","",".","8","","Cs Ci",0,"8",2.2,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","04","9","",0,"8",0,"8",">2500","","",8,"",28000,"",27934,"",7,"",205,"",7,"",0,"9",5.7,"",.0,"8","U","",7.0,"",76,"",1.8,"",1001.9,"",1002.7,"",7,-2.1,"",.0,"8",0,"8","02","2","0","","0","",".","0","",".","8","","Cs Ci",0,"8",2.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","05","6","",1200,"",0,"8","1200","","",8,"",25000,"",24953,"",7,"",205,"",8,"",0,"9",5.4,"",.0,"8","U","",6.8,"",76,"",1.5,"",1001.5,"",1002.3,"",6,-1.9,"",.0,"8",0,"8","03","2","3","","5","","Sc pe","0","",".","8","","Cs Ci",0,"8",2.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","06","6","",1200,"",0,"8","1200","","",8,"",23000,"",23525,"",7,"",206,"",7,"",0,"9",6.0,"",.0,"8","U","",6.9,"",74,"",1.7,"",1001.2,"",1002.0,"",6,-1.4,"",.0,"9",0,"9","02","2","3","","5","","Sc pe","0","",".","8","","Cs Ci",1,"",2.4,"",.0,"9","","8",0,"9","","",3.9,"",3.3,"",3.5,"",3.8,"",4.5,"",5.3,"",8.2,"",4.5,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","07","6","",1300,"",0,"8","1300","","",8,"",26000,"",25889,"",7,"",206,"",7,"",12,"",6.4,"",.0,"8","U","",7.0,"",73,"",1.9,"",1001.2,"",1002.0,"",6,-.7,"",.0,"8",0,"8","03","2","5","","5","","Sc pe","0","",".","8","","Cs Ci",0,"8",2.6,"",.0,"9","","8",12,"","6","55",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","08","6","",1200,"",0,"8","1200","","",8,"",26000,"",26445,"",7,"",205,"",7,"",0,"9",6.6,"",.0,"8","U","",6.9,"",71,"",1.7,"",1001.6,"",1002.4,"",3,.1,"",.0,"8",0,"8","03","2","7","","5","","Sc pe","/","","/","/","","/",0,"8",2.8,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353140205","SZCZECIN","2013","01","01","09","6","",1400,"",0,"8","1400","","",8,"",26000,"",25509,"",8,"",204,"",7,"",0,"9",6.7,"",.0,"8","U","",7.0,"",71,"",1.8,"",1001.7,"",1002.5,"",3,.5,"",.0,"8",0,"8","03","2","8","","5","","Sc op","/","","/","/","","/",0,"8",2.8,"",.0,"9","","8",12,"","6","55",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
