"353150210","RESKO-SMÓLSKO","2013","01","01","06","9","",0,"8",0,"8",">2500","","",8,"",20000,"",0,"",8,"",198,"",5,"",0,"9",5.3,"",.0,"8","U","",6.7,"",75,"",1.2,"",995.2,"",1002.0,"",7,-1.5,"",.0,"9",0,"9","02","","8","","0","",".","7","","Ac As tr","/","","/",1,"",2.2,"",.0,"9","","8",0,"9","","",3.3,"",3.0,"",3.3,"",3.7,"",4.5,"",4.7,"",7.1,"",4.7,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2013","01","01","12","5","",600,"",0,"8","600","","",6,"",8000,"",0,"",8,"",194,"",4,"",0,"9",5.7,"",.0,"8","U","",7.5,"",82,"",2.9,"",995.2,"",1002.0,"",7,-.3,"",.3,"",6,"","61","2","5","","5","","Sc pe","7","","Ac op","/","","/",1,"",1.6,"",.0,"9","","8",0,"9","","",4.8,"",4.2,"",3.7,"",3.7,"",4.8,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2013","01","01","18","3","",280,"",0,"8","280","","",6,"",8000,"",0,"",8,"",202,"",3,"",0,"9",5.3,"",.0,"8","U","",8.3,"",93,"",4.3,"",996.1,"",1002.9,"",2,.8,"",1.2,"",6,"","61","6","6","","7","","St fra","2","","As op","/","","/",2,"",.6,"",.0,"9","","8",0,"9","","",4.5,"",4.2,"",4.0,"",3.9,"",4.6,"",5.3,"",6.1,"",5.8,"",.0,"9",0,"9",0,"8",0,"8","","",0,"9",0,"9"
"353150210","RESKO-SMÓLSKO","2013","01","02","06","4","",500,"",0,"8","500","","",7,"",10000,"",0,"",8,"",214,"",3,"",0,"9",3.0,"",.0,"8","U","",6.9,"",91,"",1.7,"",1003.8,"",1010.7,"",2,1.7,"",4.9,"",6,"","02","6","8","","5","","Sc op","/","","/","/","","/",1,"",.7,"",.0,"9","","8",0,"9","","",2.7,"",3.0,"",3.8,"",4.1,"",4.6,"",2.3,"",5.7,"",2.2,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2013","01","02","12","5","",600,"",0,"8","600","","",8,"",20000,"",0,"",7,"",234,"",4,"",0,"9",4.9,"",.0,"8","U","",7.4,"",85,"",2.6,"",1006.9,"",1013.8,"",2,1.9,"",.2,"",6,"","25","8","7","","3","","Cb cal 5 Sc pe 3","/","","/","/","","/",1,"",1.3,"",.0,"","","8",0,"9","","",4.6,"",4.1,"",3.8,"",4.1,"",5.0,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2013","01","02","18","5","",600,"",0,"8","600","","",8,"",20000,"",0,"",7,"",237,"",3,"",0,"9",3.6,"",.0,"8","U","",7.1,"",90,"",2.1,"",1011.9,"",1018.9,"",2,2.2,"",.1,"",6,"","01","8","7","","5","","Sc pe","/","","/","/","","/",1,"",.8,"",.0,"9","","8",0,"9","","",2.7,"",3.1,"",3.8,"",4.1,"",4.7,"",3.0,"",5.0,"",2.7,"",.0,"9",0,"9",0,"8",0,"8","","",0,"9",0,"9"
"353150210","RESKO-SMÓLSKO","2013","01","03","06","5","",600,"",0,"8","600","","",6,"",8000,"",0,"",8,"",226,"",5,"",0,"9",4.2,"",.0,"8","U","",7.5,"",91,"",2.9,"",1010.6,"",1017.6,"",7,-1.1,"",3.5,"",6,"","80","","8","","9","","Cb cap","/","","/","/","","/",2,"",.7,"",.0,"9","","8",10,"","5","36",3.7,"",3.6,"",3.7,"",4.1,"",4.8,"",3.6,"",5.0,"",3.2,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2013","01","03","12","3","",250,"",0,"8","250","","",6,"",6000,"",0,"",8,"",256,"",5,"",0,"9",7.8,"",.0,"8","U","",9.9,"",94,"",6.9,"",1008.4,"",1015.3,"",2,.3,"",2.9,"",6,"","61","8","6","","7","","St fra","2","","Ns","/","","/",2,"",.6,"",.0,"9","","8",11,"","7","55",6.0,"",4.8,"",4.1,"",4.1,"",5.1,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2013","01","03","18","4","",500,"",0,"8","500","","",8,"",20000,"",0,"",8,"",286,"",7,"",16,"",8.8,"",.0,"8","U","",8.5,"",75,"",4.6,"",1009.9,"",1016.7,"",2,1.3,"",.1,"",6,"","02","6","8","","5","","Sc op","/","","/","/","","/",1,"",2.8,"",.0,"9","","8",17,"","17","49",6.6,"",5.9,"",5.0,"",4.2,"",4.8,"",3.6,"",9.0,"",4.1,"",.0,"9",0,"9",0,"8",0,"8","","",0,"9",0,"9"
"353150210","RESKO-SMÓLSKO","2013","01","04","06","4","",500,"",0,"8","500","","",7,"",15000,"",0,"",7,"",285,"",5,"",12,"",5.8,"",.0,"8","U","",7.6,"",82,"",3.0,"",1015.4,"",1022.4,"",2,1.1,"",.0,"9",0,"9","02","","7","","5","","Sc pe","/","","/","/","","/",1,"",1.7,"",.0,"9","","8",12,"","5","17",4.7,"",4.6,"",4.7,"",4.5,"",4.9,"",5.8,"",8.8,"",6.3,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2013","01","04","12","5","",600,"",0,"8","600","","",8,"",20000,"",0,"",7,"",263,"",5,"",0,"9",6.3,"",.0,"8","U","",7.8,"",82,"",3.5,"",1014.2,"",1021.1,"",7,-1.7,"",.0,"",6,"","01","8","5","","3","","Cb cal","7","","Ac As tr","/","","/",1,"",1.7,"",.0,"9","","8",11,"","6","40",6.1,"",5.5,"",4.9,"",4.6,"",5.2,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"353150210","RESKO-SMÓLSKO","2013","01","04","18","4","",500,"",0,"8","500","","",7,"",15000,"",0,"",8,"",307,"",5,"",10,"",7.3,"",.0,"8","U","",9.4,"",92,"",6.1,"",1010.6,"",1017.5,"",7,-.6,"",4.5,"",6,"","01","8","8","","5","","Sc op","/","","/","/","","/",2,"",.8,"",.0,"9","","8",12,"","17","15",6.3,"",5.8,"",5.3,"",4.7,"",4.9,"",5.8,"",7.4,"",6.4,"",.0,"9",0,"9",0,"8",0,"8","","",0,"9",0,"9"
