"351180435","KALISZ","2013","01","01","00","9","",0,"8",0,"8",">2500","","",7,"",10000,"",5242,"",7,"",162,"",4,"",0,"9",1.6,"",.0,"8","U","",6.0,"",88,"",-.2,"",994.8,"",1012.3,"",7,-2.0,"",.0,"9",0,"9","01","1","0","","0","",".","0","",".","6","","Cs fib,Ci",4,"",.8,"",.0,"8","","8",0,"9","","",-.1,"",-.1,"",.2,"",1.9,"",4.0,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","01","9","",0,"8",0,"8",">2500","","",7,"",10000,"",7761,"",7,"",166,"",2,"",0,"9",1.5,"",.0,"8","U","",5.9,"",86,"",-.6,"",994.5,"",1012.0,"",7,-1.6,"",.0,"8",0,"8","03","2","1","","0","",".","3","","Ac pe","8","","Cs fib,Ci 7",0,"8",1.0,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","02","9","",0,"8",0,"8",">2500","","",7,"",12000,"",10416,"",7,"",174,"",4,"",0,"9",1.6,"",.0,"8","U","",5.7,"",83,"",-1.0,"",993.8,"",1011.3,"",7,-1.9,"",.0,"8",0,"8","02","2","1","","0","",".","3","","Ac pe","8","","Cs fib,Ci 7",0,"8",1.2,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","03","9","",0,"8",0,"8",">2500","","",7,"",12000,"",11365,"",7,"",168,"",4,"",0,"9",1.6,"",.0,"8","U","",5.6,"",82,"",-1.1,"",993.0,"",1010.5,"",8,-1.8,"",.0,"8",0,"8","01","2","0","","0","",".","0","",".","8","","Cs fib,Ci",0,"8",1.2,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","04","9","",0,"8",0,"8",">2500","","",7,"",12000,"",11359,"",4,"",167,"",4,"",0,"9",1.2,"",.0,"8","U","",5.5,"",83,"",-1.4,"",992.5,"",1010.0,"",7,-2.0,"",.0,"8",0,"8","01","1","0","","0","",".","0","",".","8","","Cs fib,Ci",0,"8",1.1,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","05","9","",0,"8",0,"8",">2500","","",7,"",13000,"",13247,"",3,"",160,"",4,"",0,"9",1.3,"",.0,"8","U","",5.5,"",82,"",-1.4,"",992.1,"",1009.6,"",6,-1.7,"",.0,"8",0,"8","01","0","0","","0","",".","0","",".","1","","Ci fib",0,"8",1.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","06","9","",0,"8",0,"8",">2500","","",7,"",10000,"",7525,"",5,"",160,"",3,"",0,"9",1.1,"",.0,"8","U","",5.5,"",83,"",-1.5,"",991.8,"",1009.3,"",6,-1.2,"",.0,"9",0,"9","03","1","1","","0","",".","3","","Ac pe","6","","Cs fib,Ci 5",4,"",1.1,"",.0,"9","","8",0,"9","","",-.1,"",.1,"",.4,"",2.1,"",3.9,"",.7,"",3.7,"",-1.6,"",.0,"8",0,"9",0,"9",0,"9",".",".",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","07","9","",0,"8",0,"8",">2500","","",6,"",6000,"",6748,"",4,"",160,"",3,"",0,"9",1.0,"",.0,"8","U","",5.4,"",82,"",-1.7,"",991.7,"",1009.2,"",6,-.8,"",.0,"8",0,"8","10","1","2","","0","",".","5","","Ac pe","2","","Ci spi,fib/2",0,"8",1.2,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","08","9","",0,"8",0,"8",">2500","","",7,"",15000,"",17991,"",7,"",190,"",3,"",0,"9",2.8,"",.0,"8","U","",5.4,"",72,"",-1.8,"",991.9,"",1009.3,"",5,-.2,"",.0,"8",0,"8","03","1","2","","0","",".","3","","Ac pe","6","","Cs fib,Ci/7",0,"8",2.1,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","09","9","",0,"8",0,"8",">2500","","",8,"",20000,"",20869,"",7,"",200,"",5,"",0,"9",4.5,"",.0,"8","U","",5.5,"",65,"",-1.5,"",992.0,"",1009.3,"",3,.2,"",.0,"8",0,"8","02","1","2","","0","",".","3","","Ac pe","8","","Cs fib,Ci/7",0,"8",2.9,"",.5,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351180435","KALISZ","2013","01","01","10","9","",0,"8",0,"8",">2500","","",8,"",25000,"",21402,"",7,"",200,"",6,"",0,"9",4.9,"",.0,"8","U","",5.4,"",62,"",-1.8,"",991.9,"",1009.1,"",0,.2,"",.0,"8",0,"8","02","2","2","","0","",".","3","","Ac pe","8","","Cs fib,Ci/7",0,"8",3.3,"",1.0,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
