"349200660","NOWY S¥CZ","2019","01","01","00","","8",0,"8",0,"8","","","",6,"",8958,"",8958,"",0,"8",242,"",1,"",0,"9",1.2,"",.0,"8","U","",5.3,"",79,"",-2.0,"",993.0,"",1030.2,"",7,-.6,"",.0,"9",0,"8","04","","","","","8","","","8","","","8","",0,"8",1.4,"",.0,"8","","8",0,"9","","",1.7,"",2.4,"",3.3,"",5.1,"",6.9,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","01","","8",0,"8",0,"8","","","",6,"",7304,"",7304,"",0,"8",219,"",1,"",0,"9",.3,"",.0,"8","U","",5.2,"",83,"",-2.3,"",992.8,"",1030.1,"",7,-.5,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",1.1,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","02","","8",0,"8",0,"8","","","",6,"",6192,"",6192,"",0,"8",150,"",1,"",0,"9",-.4,"",.0,"8","U","",5.2,"",87,"",-2.3,"",992.3,"",1029.6,"",8,-.9,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",.8,"",.0,"8","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","03","","8",0,"8",0,"8","","","",6,"",5341,"",5341,"",0,"8",182,"",2,"",0,"9",-1.2,"",.0,"8","U","",5.2,"",92,"",-2.3,"",991.1,"",1028.5,"",8,-1.9,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",.4,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","04","","8",0,"8",0,"8","","","",6,"",4530,"",4530,"",0,"8",90,"",1,"",0,"9",-1.3,"",.0,"8","U","",5.0,"",90,"",-2.7,"",990.2,"",1027.6,"",8,-2.6,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",.6,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","05","","8",0,"8",0,"8","","","",6,"",7621,"",7621,"",0,"8",135,"",1,"",0,"9",-1.5,"",.0,"8","U","",4.8,"",87,"",-3.4,"",989.0,"",1026.4,"",7,-3.3,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",.7,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","06","","8",0,"8",0,"8","","","",6,"",8613,"",8613,"",0,"8",115,"",2,"",0,"9",-1.9,"",.0,"8","U","",4.5,"",85,"",-4.1,"",988.4,"",1025.8,"",6,-2.7,"",.0,"9",0,"8","10","","","","","8","","","8","","","8","",0,"8",.8,"",.0,"9","","8",0,"9","","",1.1,"",1.9,"",2.9,"",5.0,"",6.9,"",-1.9,"",1.9,"",-3.3,"",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","07","","8",0,"8",0,"8","","","",7,"",12159,"",12159,"",0,"8",131,"",2,"",0,"9",-.9,"",.0,"8","U","",4.6,"",80,"",-3.9,"",987.8,"",1025.0,"",6,-2.4,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.1,"",.0,"9","","8",16,"","6","22",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","08","","8",0,"8",0,"8","","","",6,"",8570,"",8570,"",0,"8",111,"",2,"",0,"9",-.4,"",.0,"8","U","",4.8,"",81,"",-3.3,"",986.7,"",1023.8,"",8,-2.3,"",.0,"8",0,"8","10","","","","","8","","","8","","","8","",0,"8",1.1,"",.1,"","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","09","","8",0,"8",0,"8","","","",8,"",25543,"",25543,"",0,"8",190,"",3,"",0,"9",1.5,"",.0,"8","U","",5.0,"",73,"",-2.8,"",985.6,"",1022.4,"",8,-2.8,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.8,"",.0,"9","","8",16,"","6","22",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","10","","8",0,"8",0,"8","","","",8,"",29621,"",29621,"",0,"8",175,"",3,"",0,"9",2.3,"",.0,"8","U","",5.2,"",72,"",-2.2,"",984.3,"",1021.0,"",7,-3.5,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.0,"",.0,"9","","8",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","11","","8",0,"8",0,"8","","","",8,"",34588,"",34588,"",0,"8",206,"",3,"",8,"",3.2,"",.0,"8","U","",5.5,"",72,"",-1.4,"",982.7,"",1019.2,"",8,-4.0,"",.0,"8",0,"8","21","","","","","8","","","8","","","8","",0,"8",2.2,"",.0,"9","","8",8,"","10","20",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","12","","8",0,"8",0,"8","","","",8,"",43264,"",43264,"",0,"8",198,"",4,"",0,"9",3.6,"",.0,"8","U","",5.7,"",72,"",-1.0,"",981.7,"",1018.1,"",6,-3.9,"",.0,"",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.2,"",.0,"9","","8",16,"","6","22",1.2,"",1.8,"",2.7,"",4.9,"",6.9,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","13","","8",0,"8",0,"8","","","",8,"",41518,"",41518,"",0,"8",223,"",3,"",0,"9",4.4,"",.0,"8","U","",6.0,"",72,"",-.2,"",980.3,"",1016.5,"",7,-4.0,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.3,"",.0,"9","","8",10,"","12","2",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","14","","8",0,"8",0,"8","","","",8,"",34637,"",34637,"",0,"8",226,"",5,"",0,"9",5.0,"",.0,"8","U","",6.0,"",69,"",-.2,"",978.7,"",1014.8,"",8,-4.0,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.7,"",.0,"9","","8",12,"","13","46",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","15","","8",0,"8",0,"8","","","",8,"",36684,"",36684,"",0,"8",238,"",4,"",0,"9",4.9,"",.0,"8","U","",6.2,"",72,"",.3,"",978.1,"",1014.2,"",6,-3.6,"",.0,"8",0,"8","23","","","","","8","","","8","","","8","",0,"8",2.4,"",.0,"9","","8",12,"","13","46",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","16","","8",0,"8",0,"8","","","",9,"",50000,"",50000,"",0,"8",236,"",5,"",10,"",4.7,"",.0,"8","U","",6.5,"",76,"",.8,"",977.4,"",1013.5,"",6,-2.9,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",2.0,"",.0,"9","","8",12,"","15","36",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","17","","8",0,"8",0,"8","","","",8,"",24916,"",24916,"",0,"8",235,"",4,"",0,"9",4.3,"",.0,"8","U","",6.6,"",79,"",1.0,"",977.2,"",1013.3,"",6,-1.5,"",.0,"8",0,"8","81","","","","","8","","","8","","","8","",0,"8",1.7,"",.0,"9","","8",10,"","16","13",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","18","","8",0,"8",0,"8","","","",8,"",22319,"",22319,"",0,"8",241,"",4,"",0,"9",4.1,"",.0,"8","U","",6.5,"",79,"",.8,"",976.4,"",1012.5,"",7,-1.7,"",.0,"",0,"8","23","","","","","8","","","8","","","8","",0,"8",1.7,"",.0,"9","","8",12,"","13","46",2.4,"",2.6,"",2.8,"",4.8,"",6.9,"",-1.9,"",5.1,"",-2.6,"",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"349200660","NOWY S¥CZ","2019","01","01","19","","8",0,"8",0,"8","","","",8,"",42635,"",42635,"",0,"8",239,"",6,"",0,"9",4.2,"",.0,"8","U","",6.4,"",78,"",.7,"",975.4,"",1011.5,"",8,-2.0,"",.0,"8",0,"8","00","","","","","8","","","8","","","8","",0,"8",1.8,"",.0,"9","","8",10,"","18","19",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
